model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
hredqs,40,41.4431298345604,31.558757417572252,"41.98255129133936,34.132340219484966,27.489053878332342,22.631084281132345",1.6129032258064515,42.80693567677865,1416.8885440826416
hredqs,50,40.09751647839405,29.960900638037426,"40.38304520918323,32.336303409666826,25.81151021118536,21.312743722114273",2.0161290322580645,41.43609232516333,1720.31809258461
hredqs,60,40.402146664307516,31.171668362205228,"41.51879379273729,33.510838512492334,27.029157675900123,22.627883467691166",1.6129032258064515,41.60840610826588,2033.6084637641907
hredqs,70,40.56509332745549,32.17240340194009,"42.479253112011165,34.50994354266862,28.14233258558677,23.558084367493795",2.0161290322580645,42.27483546807204,2344.6480503082275
hredqs,80,41.431661226656,31.88467607439335,"41.781766517034455,34.13174783508165,27.99629256517722,23.628897380280097",2.4193548387096775,42.72277625066137,2657.0824744701385
hredqs,90,40.430625171963975,31.674796612687853,"41.49315454347675,33.83952799187576,27.809983389180804,23.556520526218094",2.0161290322580645,41.83969621099738,3029.4531812667847
hredqs,100,41.97401810757936,30.925290105622178,"41.169938796125265,33.41473620291383,26.94611439890237,22.170371024547247",2.4193548387096775,43.12547663918257,3320.033854484558
hredqs,110,41.82394436245048,33.59020126436611,"43.64027851319774,35.90204401082265,29.675192815891,25.143289717553035",2.4193548387096775,43.13533406092482,3618.9832441806793
hredqs,120,41.08708409976731,32.18120717998689,"42.35541784261316,34.50304585325026,28.156609837094777,23.70975518698937",2.0161290322580645,42.50618575378488,3924.98415851593
hredqs,130,41.28906336844824,32.594846676447844,"42.67526302549201,34.85173481587674,28.589395023828168,24.26299384059446",2.0161290322580645,42.695697068895406,4245.467249155045
hredqs,140,40.84233804255222,32.516196477793294,"42.57549107247605,34.76145540087954,28.522529557479302,24.20530988033827",2.0161290322580645,42.21225130319158,4566.907471656799
hredqs,150,40.78559655939531,32.61042581060311,"42.682475627549515,34.83868149284094,28.609110656476243,24.311435465545735",2.0161290322580645,42.187543839560966,4877.159738302231
hredqs,160,40.75001642005517,32.57378617499646,"42.63306481361981,34.80837286360017,28.578380012991435,24.275327009774404",2.0161290322580645,42.079370071520025,5203.989448785782
hredqs,170,40.746860121951386,32.62613999544183,"42.63533044343207,34.87468423143485,28.673233524048765,24.321311782851645",2.0161290322580645,42.034489986667985,5518.340798854828
hredqs,180,40.746860121951386,32.62613999544183,"42.63533044343207,34.87468423143485,28.673233524048765,24.321311782851645",2.0161290322580645,42.034489986667985,5816.130882740021
hredqs,190,40.746860121951386,32.62613999544183,"42.63533044343207,34.87468423143485,28.673233524048765,24.321311782851645",2.0161290322580645,42.034489986667985,6175.835564136505
hredqs,200,40.796234710496485,32.67817122305326,"42.68863236051924,34.93103324732478,28.73594042268585,24.357078861683192",2.0161290322580645,42.07481256731315,6487.883917808533
